date,followers,friends,id,listed,predicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
Fri  01 Mar 2013 22:46:59 +0000,103,100,3612,0,neutral,0,News24 Android App,Android,2488,Blackberry,koena23,Price hikes 'threaten' food security http://t.co/fHu3GEuJxc (Sent via News24 BlackBerry app)
Fri  01 Mar 2013 19:05:08 +0000,846,425,4037,3,positive,0,Plume??for??Android,Android,10418,Blackberry,walid_a_kamal,BlackBerry Z10 gets first software update  with 5 improvements

http://t.co/B6WEbSojsc
Fri  01 Mar 2013 20:21:23 +0000,1360,1080,4052,8,neutral,0,Plume??for??Android,Android,28661,Blackberry,konyinsol_A,U sha b sold for #100 mtn ??@yoitsdeuce Cc konyinsol_A "@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?"??
Fri  01 Mar 2013 21:01:21 +0000,1341,826,4056,28,neutral,0,Plume??for??Android,Android,203303,Blackberry,BadSkinWavyHair,We got pau gasol for a blackberry trackball and some mcchickens
Fri  01 Mar 2013 23:13:35 +0000,429,240,4078,8,neutral,0,Plume??for??Android,Android,47515,Blackberry,stannyHA,#BlackBerry 10 tablet rumour quashed  PlayBook users awaiting #BB10 update. http://t.co/5Fj6OzItFe #tech
Fri  01 Mar 2013 18:42:13 +0000,352,486,6345,8,positive,0,TweetCaster for Android,Android,13065,Blackberry,_DTFL,I want a Blackberry
Fri  01 Mar 2013 19:06:22 +0000,561,380,6350,8,neutral,0,TweetCaster for Android,Android,57701,Blackberry,FrontMasterFlex,Son. Blackberry lemonade from Einsteins is sooooo GOOD!
Fri  01 Mar 2013 19:26:13 +0000,143,112,6355,0,neutral,0,TweetCaster for Android,Android,861,Blackberry,kingnugs,Lol sorry b Ay's car swallowed my blackberry  just got it back. Nah I'm out now with sam nd some others  I'll holla when I get into sch.
Fri  01 Mar 2013 19:39:58 +0000,73,489,6360,0,negative,0,TweetCaster for Android,Android,3302,Blackberry,pdon1978,@BuffSausageKing @FZBones62 blackberry brandy reminds me of getting hammered at bills when I was a teen #livingtheLackawannalifestyle
Fri  01 Mar 2013 20:12:47 +0000,13,53,6364,0,positive,0,TweetCaster for Android,Android,78,Blackberry,mytechood,BlackBerry Z10 gets first software update  with 5 improvements http://t.co/gLLZHimPgw via @gigaom #BBRY #Blackberry #B10 #Z10
Fri  01 Mar 2013 20:17:40 +0000,221,228,6367,0,negative,0,TweetCaster for Android,Android,1008,Blackberry,SantanaDaDawg,@Tomdristhood Go flush your blackberry in the toilet! XD
Fri  01 Mar 2013 20:21:10 +0000,785,686,6368,1,positive,0,TweetCaster for Android,Android,53355,Blackberry,324_LadySanchez,How ironic my bae been wanting a black berry &amp; his touch screen phone get stolen &amp;&amp; he end up w/ a blackberry !
Fri  01 Mar 2013 20:28:23 +0000,144,243,6373,2,negative,0,TweetCaster for Android,Android,27856,Blackberry,MegaMaine,@_Gitanita @BAlex_Black so yall don't luh me no mo  cool I got old biddies anyway *pulls out old blackberry and scrolls throu bbm*
Fri  01 Mar 2013 20:55:53 +0000,676,582,6377,5,positive,0,TweetCaster for Android,Android,56826,Blackberry,itzNuksblaze,@kanye_west_son eeerrrmmm....dey can block ma blackberry too wai.jux need to go to their offices
Fri  01 Mar 2013 21:02:04 +0000,312,512,6380,12,neutral,0,TweetCaster for Android,Android,10861,Blackberry,scoffer,Adventures of a BlackBerry virgin part 1 ? ma blackberry too wai.jux need to go to their
Fri  01 Mar 2013 21:02:43 +0000,272,259,6381,1,neutral,0,TweetCaster for Android,Android,14818,Blackberry,Sirius_216,Bouta go cop this blackberry tho
Fri  01 Mar 2013 21:04:02 +0000,153,134,6382,0,negative,0,TweetCaster for Android,Android,9444,Blackberry,TerriShana,Over this phone....I want that New blackberry!!
Fri  01 Mar 2013 22:54:36 +0000,217,254,6404,0,neutral,0,TweetCaster for Android,Android,6105,Blackberry,Rojohead_beauty,No more blackberry! Thank you God! Lol.
Fri  01 Mar 2013 23:05:09 +0000,122,48,6407,0,negative,0,TweetCaster for Android,Android,4511,Blackberry,nexjenn,@ThunderS7ruck I thought you got rid of that stupid blackberry!!
Fri  01 Mar 2013 19:19:24 +0000,2452,257,6818,80,neutral,0,twicca,Android,62082,Blackberry,_WSBG,Thought bout trading for the new blackberry tho
Fri  01 Mar 2013 21:32:21 +0000,774,1173,6837,8,positive,0,Twidroyd for Android,Android,23359,Blackberry,OfficiallyELO,Blackberry molasses....hahaaaaa
Fri  01 Mar 2013 18:40:10 +0000,472,221,6883,11,positive,0,Twitter for Android,Android,13051,Blackberry,TommyP365,2007 is thrilled to hear it! #goodluckwiththat "@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA."
Fri  01 Mar 2013 18:40:37 +0000,54,175,6884,0,negative,0,Twitter for Android,Android,132,Blackberry,robbartlett75,@mattpye69 they gave me a BlackBerry Curve. feels like I'm back in the 90s. otherwise all good. Best to you all
Fri  01 Mar 2013 18:40:38 +0000,79,127,6885,0,neutral,0,Twitter for Android,Android,30,Blackberry,masontye1,Just got my new phone and I don't know if I like it I might go back to blackberry
Fri  01 Mar 2013 18:41:03 +0000,188,302,6887,0,negative,0,Twitter for Android,Android,654,Blackberry,mmc_21_,Leaving the blackberry world! #Finally
Fri  01 Mar 2013 18:41:10 +0000,8034,4890,6889,84,negative,0,Twitter for Android,Android,97440,Blackberry,uKNO_iROC,"@KvonBerrenger: Get us 2 of em RT @uKNO_iROC: I wonder what that # BlackBerry 10 be like" fuck that
Fri  01 Mar 2013 18:42:58 +0000,483,113,6892,13,negative,0,Twitter for Android,Android,71701,Blackberry,magikyul,This 16 year old boy won't stop typing on his blackberry and it is so annoying.
Fri  01 Mar 2013 18:44:30 +0000,28,51,6894,0,negative,0,Twitter for Android,Android,499,Blackberry,timjob320,Anyone have an old att blackberry phone sitting around they aren't using? Im in need of one. Will pay marginal dollar.
Fri  01 Mar 2013 18:46:19 +0000,505,432,6898,1,negative,0,Twitter for Android,Android,8422,Blackberry,RonWilli21,@BlackBerry people are still getting excited over BlackBerry? I thought they were extinct..... Haha
Fri  01 Mar 2013 18:46:55 +0000,484,1125,6899,0,positive,0,Twitter for Android,Android,3301,Blackberry,abbiedoc,I love to break my blackberry's #such #a #twat
Fri  01 Mar 2013 18:47:56 +0000,820,737,6901,2,positive,0,Twitter for Android,Android,20793,Blackberry,TOPsSexSlave,Getting the new BlackBerry.  Yayyy. Now I'll have the Galaxy S3 &amp; the Blackberry z10
Fri  01 Mar 2013 18:48:12 +0000,239,122,6905,0,negative,0,Twitter for Android,Android,4497,Blackberry,sammydeboer_,@alicecrofts_ I told you I lost the blackberry  try remembering-.-
Fri  01 Mar 2013 18:56:05 +0000,219,206,6908,0,positive,0,Twitter for Android,Android,10330,Blackberry,OfficialRomie,@BlackBerry Should I get the Curve or Blackberry10 or the Bold ;o
Fri  01 Mar 2013 18:56:37 +0000,429,1111,6910,0,positive,0,Twitter for Android,Android,607,Blackberry,Sabrinajoedo,New phone! New blackberry!:-P
Fri  01 Mar 2013 18:57:17 +0000,348,258,6914,1,negative,0,Twitter for Android,Android,4739,Blackberry,buyericastuff,@rcurtis_ i want them to update their shit i miss blackberry lol
Fri  01 Mar 2013 18:57:49 +0000,216,334,6915,0,negative,0,Twitter for Android,Android,2323,Blackberry,LDAY_ASE,Fuck this galaxy imma get that blackberry 10
Fri  01 Mar 2013 18:58:17 +0000,1070,60,6919,16,negative,0,Twitter for Android,Android,36185,Blackberry,irrelevantuser,Who cares RT @BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/oeTt07uyCz
Fri  01 Mar 2013 18:58:46 +0000,354,376,6923,6,positive,0,Twitter for Android,Android,5544,Blackberry,PrettiDNTdoCOKE,I kinda want the new BlackBerry 10 just to be different
Fri  01 Mar 2013 18:58:51 +0000,50,124,6924,1,negative,0,Twitter for Android,Android,418,Blackberry,liamjsanderson,@Amscreen_Simon times must be hard if your working with the failing @UK_BlackBerry
Fri  01 Mar 2013 18:59:55 +0000,299,120,6927,0,positive,0,Twitter for Android,Android,9176,Blackberry,AlEssaSaraa,I hope i can survive without my blackberry ;'(
Fri  01 Mar 2013 19:00:27 +0000,2140,2193,6928,0,neutral,0,Twitter for Android,Android,5650,Blackberry,iamjack98,Being the 1% of twitter to never own a Blackberry
Fri  01 Mar 2013 19:00:55 +0000,675,1956,6932,1,positive,0,Twitter for Android,Android,19894,Blackberry,PrincessAnmol,@PawGulati wtfffff i dont have my blackberry and dms dont work whatsapp me
Fri  01 Mar 2013 19:01:58 +0000,472,404,6933,0,positive,0,Twitter for Android,Android,19952,Blackberry,WhoRaven_,I'm getting that new blackberry !! 
Fri  01 Mar 2013 19:02:00 +0000,378,323,6934,2,positive,0,Twitter for Android,Android,4344,Blackberry,sabo21,@SeanVanderbrook @itstimbennett @BlackBerry @Ryan_Mahoney I miss my keyboard so much
Fri  01 Mar 2013 19:03:12 +0000,91,67,6937,0,neutral,0,Twitter for Android,Android,1600,Blackberry,RuffaEscano,Damn. My #blackberry is lowbatt. My extra phone is about to die with my #girls #formerteammates #teamninjas
Fri  01 Mar 2013 19:03:14 +0000,289,266,6938,1,positive,0,Twitter for Android,Android,21338,Blackberry,halimatuskarim,#marchwishlist blackberry 10
Fri  01 Mar 2013 19:03:25 +0000,263,258,6939,1,positive,0,Twitter for Android,Android,3763,Blackberry,moe_doee,Blackberry tryna comeback.
Fri  01 Mar 2013 19:05:36 +0000,299,120,6947,0,neutral,0,Twitter for Android,Android,9178,Blackberry,AlEssaSaraa,Ohhhh my god life is hard without a blackberry!!!!!
Fri  01 Mar 2013 19:05:52 +0000,922,781,6948,3,positive,0,Twitter for Android,Android,30577,Blackberry,xManour,One day without my blackberry feels awkward..
Fri  01 Mar 2013 19:06:33 +0000,713,376,6949,14,neutral,0,Twitter for Android,Android,55540,Blackberry,THELASTMIMZY_,"@_Naydean: its a blackberry? let it go mate." Better than your phone
Fri  01 Mar 2013 19:06:42 +0000,410,445,6950,0,neutral,0,Twitter for Android,Android,9724,Blackberry,Strad_Live,Blackberry 10? What can you do BBM?
Fri  01 Mar 2013 19:08:25 +0000,64,255,6956,0,neutral,0,Twitter for Android,Android,1746,Blackberry,BeMarshall,Just saw a promoted tweet for BlackBerry 10.  how irrelevant are blackberrys now. Didnt even know they were still around. #pointlesstweet
Fri  01 Mar 2013 19:08:35 +0000,80,52,6957,0,positive,0,Twitter for Android,Android,1563,Blackberry,Gerry_White,Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/UjhPF2kYEA
Fri  01 Mar 2013 19:11:09 +0000,333,503,6964,1,negative,0,Twitter for Android,Android,302,Blackberry,_CusImQuirky_,If you have a blackberry  then you will know how happy i am to have a new phone that isnt a blackberry. About time
Fri  01 Mar 2013 19:12:18 +0000,60,83,6969,0,neutral,0,Twitter for Android,Android,380,Blackberry,ronil_06,Im gona miss my bb #blackberry #somanymomories #bbm :(
Fri  01 Mar 2013 19:12:56 +0000,1472,986,6973,10,neutral,0,Twitter for Android,Android,143052,Blackberry,Emmy891,Na wetin ur 1st son go do u "@Adeyem_i: Cc @Emmy891 RT @Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?""
Fri  01 Mar 2013 19:13:19 +0000,58,76,6974,0,positive,0,Twitter for Android,Android,1886,Blackberry,collinslc,@DstrdlyDan this was just for u  nobody else has one. RT@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA.
Fri  01 Mar 2013 19:14:04 +0000,843,634,6976,3,negative,0,Twitter for Android,Android,39882,Blackberry,kittymaggiecat,@Marco_AFTMtx blackberry will mess you up in life you won't get it back to how it used to be
Fri  01 Mar 2013 19:15:14 +0000,41,115,6979,0,negative,0,Twitter for Android,Android,1818,Blackberry,btsloane,RT"@BlackBerry: Less than a month until #BlackBerry10 makes USA debut."-Rumor is that nylon string will actually be provided w/ this tin can
Fri  01 Mar 2013 19:15:33 +0000,336,291,6980,0,neutral,0,Twitter for Android,Android,5747,Blackberry,livs_11,I love my new phone so much better than the blackberry
Fri  01 Mar 2013 19:15:53 +0000,113,287,6982,0,neutral,0,Twitter for Android,Android,3283,Blackberry,Mitchel09111995,Lol BlackBerry thee http://t.co/xVKcqQcnKX
Fri  01 Mar 2013 19:16:57 +0000,53,176,6985,1,neutral,0,Twitter for Android,Android,363,Blackberry,rb_fin,Will @TradeKing have blackberry app coming for the new phones?
Fri  01 Mar 2013 19:18:19 +0000,221,234,6988,0,neutral,0,Twitter for Android,Android,5264,Blackberry,El_BlackHbk,Blackberry?
Fri  01 Mar 2013 19:19:04 +0000,324,297,6990,3,positive,0,Twitter for Android,Android,4794,Blackberry,EastGotBeats,Blackberry hanging on for dear life!
Fri  01 Mar 2013 19:19:44 +0000,189,458,6993,2,positive,0,Twitter for Android,Android,333,Blackberry,Launch48Exeter,RIM's BlackBerry challenge: the people who are staying - and who have left http://t.co/YltuDmaPpH #tech #blackberry
Fri  01 Mar 2013 19:21:34 +0000,269,473,6996,0,negative,0,Twitter for Android,Android,3066,Blackberry,Jodie_wild_97,@katejenkin_ no I wanted someone with a blackberry haha !! Xxxx
Fri  01 Mar 2013 19:21:43 +0000,49,98,6998,0,neutral,0,Twitter for Android,Android,540,Blackberry,JanaSalmane,Life was so much easier when Apple and Blackberry were just fruits !
Fri  01 Mar 2013 19:22:38 +0000,8,14,7001,0,negative,0,Twitter for Android,Android,7,Blackberry,faizalk123,@BlackBerry I got z10 today.
Fri  01 Mar 2013 19:22:45 +0000,6,17,7003,0,negative,0,Twitter for Android,Android,34,Blackberry,ZxAxify,Finally got a new phone!! Goodbye shitty blackberry  hello HTC ;D
Fri  01 Mar 2013 19:23:16 +0000,138,272,7006,0,neutral,0,Twitter for Android,Android,2803,Blackberry,meaghanbailey,Blackberry  stop trying to be relevant. Ain't nobody wanna see that on their tl.
Fri  01 Mar 2013 19:23:55 +0000,8,14,7008,0,positive,0,Twitter for Android,Android,8,Blackberry,faizalk123,@BlackBerry I got z10. But I have to learn more about it.
Fri  01 Mar 2013 19:24:01 +0000,613,462,7011,12,positive,0,Twitter for Android,Android,24248,Blackberry,TheIMYFather,@crackberrykevin did you do a tutorial on the calculator? It has so much to offer and has so much built in. #ftw #winning #blackberry #z10
Fri  01 Mar 2013 19:24:43 +0000,607,322,7014,3,neutral,0,Twitter for Android,Android,18241,Blackberry,swtsty,"@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"@hipzyi05
Fri  01 Mar 2013 19:25:03 +0000,78,122,7016,0,negative,0,Twitter for Android,Android,736,Blackberry,BradDickherber,@kennydodson did you have the new blackberry?
Fri  01 Mar 2013 19:27:00 +0000,102,62,7020,0,neutral,0,Twitter for Android,Android,7494,Blackberry,CragerMeister,Someone bring me a blackberry peach rockstar :'(
Fri  01 Mar 2013 19:28:10 +0000,126,99,7024,0,neutral,0,Twitter for Android,Android,2276,Blackberry,WhitneyyElijahh,I wish I still had a blackberry.those things made it through everything #unbreakable
Fri  01 Mar 2013 19:29:06 +0000,68,90,7029,0,neutral,0,Twitter for Android,Android,1626,Blackberry,AbhyudayaR,BlackBerry Issues Update for BlackBerry 10 with Battery Life  Camera Improvements http://t.co/sxw1AOcvYs
Fri  01 Mar 2013 19:30:28 +0000,646,275,7035,0,positive,0,Twitter for Android,Android,8970,Blackberry,xpreetiieboo_x,My First Phone Was A BlackBerry
Fri  01 Mar 2013 19:31:40 +0000,965,804,7039,21,positive,0,Twitter for Android,Android,73231,Blackberry,Rab_Live251,Blackberry 10 looking marvelous
Fri  01 Mar 2013 19:33:05 +0000,377,356,7042,1,neutral,0,Twitter for Android,Android,33080,Blackberry,shnewmdad,Canadian club dock 57 blackberry whiskey is my new liquor of choice
Fri  01 Mar 2013 19:33:58 +0000,764,1183,7043,45,negative,0,Twitter for Android,Android,10588,Blackberry,nateckennedy,Was about to unsubscribe from Blackberry emails when I noticed you can WRITE THEM AN ACTUAL LETTER TO UNSUBSCRIBE FROM THEIR EMAILS! #fb
Fri  01 Mar 2013 19:35:45 +0000,23,63,7049,0,positive,0,Twitter for Android,Android,1569,Blackberry,harsee4all,@BlackBerry i still dream for Z10 to be in my hand in next week... hope so my dream come true.
Fri  01 Mar 2013 19:36:41 +0000,3158,977,7050,3,neutral,0,Twitter for Android,Android,13944,Blackberry,ThaRealbs,This mofo ===&gt; @Abruzzii94  "@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?"
Fri  01 Mar 2013 19:37:32 +0000,1259,989,7052,2,negative,0,Twitter for Android,Android,16145,Blackberry,Olapluswale,Y have more dan one? @Press_Play_: How many Blackberry phones do u have?"
Fri  01 Mar 2013 19:38:21 +0000,1106,121,7055,12,negative,0,Twitter for Android,Android,10422,Blackberry,Bassant_Shaheen,@SerahSalem admit it blackberry is a stupid phone
Fri  01 Mar 2013 19:40:26 +0000,1183,590,7060,13,negative,0,Twitter for Android,Android,68043,Blackberry,kissykennysmatt,Blackberry Users Are Pregnant
Fri  01 Mar 2013 19:50:13 +0000,711,1685,7064,3,neutral,0,Twitter for Android,Android,8563,Blackberry,katiegalloway_,trying to dry out my blackberry with a hair dryer  its not working:(((((
Fri  01 Mar 2013 19:51:59 +0000,8,56,7068,0,negative,0,Twitter for Android,Android,421,Blackberry,Obetron1967,@BlackBerry hahaha blackberry = dinosaur. My HTC One X+ rules  as most smartphones do.
